TransactionID,Date,CustomerID,Product,Category,Region,Quantity,UnitPrice,Sales,PaymentMethod,Channel
330,2026-03-29,C2807,Headphones,Accessories,Northeast,2,4238,8476,Cash,Distributor
331,2026-05-23,C1816,Desk,Furniture,Central,1,15762,15762,UPI,Distributor
332,2026-04-10,C1958,Printer,Office,South,4,12299,49196,Credit Card,Store
333,2026-08-10,C2162,Mouse,Accessories,Northeast,3,1401,4203,Cash,Distributor
334,2026-03-07,C2228,Office Chair,Furniture,North,10,10570,105700,UPI,Online
335,2026-10-13,C2697,Printer,Office,Central,9,12209,109881,Debit Card,Distributor
336,2026-08-20,C2160,Tablet,Electronics,South,10,30155,301550,Credit Card,Store
337,2026-01-20,C2536,Mobile,Electronics,South,2,26340,52680,Credit Card,Store
338,2026-01-01,C2864,Office Chair,Furniture,North,2,9481,18962,Debit Card,Store
339,2026-04-11,C1078,Office Chair,Furniture,West,10,10119,101190,Debit Card,Distributor
340,2026-03-17,C1293,Mouse,Accessories,Central,10,1518,15180,Credit Card,Distributor
341,2026-11-19,C2584,Mobile,Electronics,South,9,22795,205155,UPI,Distributor
342,2026-07-16,C1044,Printer,Office,Central,9,11889,107001,Credit Card,Online
343,2026-08-25,C1993,Headphones,Accessories,Central,1,4264,4264,UPI,Distributor
344,2026-08-03,C2291,Laptop,Electronics,Northeast,7,54551,381857,Credit Card,Online
345,2026-07-19,C1989,Keyboard,Accessories,North,1,3204,3204,Cash,Distributor
346,2026-08-27,C2432,Headphones,Accessories,South,7,3772,26404,Cash,Store
347,2026-02-13,C2893,Office Chair,Furniture,Central,9,9808,88272,Net Banking,Distributor
348,2026-11-21,C2521,Headphones,Accessories,Northeast,4,3691,14764,UPI,Online
349,2026-08-09,C1119,Monitor,Electronics,South,10,18541,185410,Credit Card,Online
350,2026-07-29,C2274,Mobile,Electronics,West,8,26303,210424,UPI,Store
351,2026-01-13,C2045,Printer,Office,East,7,10857,75999,UPI,Online
352,2026-01-05,C1366,Mouse,Accessories,Central,4,1622,6488,UPI,Store
353,2026-10-19,C2160,Printer,Office,Northeast,1,12840,12840,UPI,Store
354,2026-02-27,C2825,Tablet,Electronics,West,1,30031,30031,UPI,Store
355,2026-02-20,C1268,Monitor,Electronics,North,3,21951,65853,UPI,Store
356,2026-03-23,C1499,Mouse,Accessories,South,6,1401,8406,Cash,Store
357,2026-06-03,C1792,Tablet,Electronics,South,4,28700,114800,Net Banking,Distributor
358,2026-10-14,C1012,Printer,Office,North,3,11069,33207,Net Banking,Online
359,2026-11-03,C1128,Desk,Furniture,East,5,16218,81090,Debit Card,Store
360,2026-08-16,C2792,Office Chair,Furniture,Northeast,5,9432,47160,Debit Card,Online
361,2026-02-20,C1276,Mouse,Accessories,Central,3,1644,4932,Cash,Store
362,2026-12-29,C1814,Printer,Office,Central,5,11482,57410,Debit Card,Store
363,2026-04-29,C1171,Keyboard,Accessories,Northeast,7,3196,22372,Cash,Online
364,2026-10-14,C1549,Mobile,Electronics,West,8,27262,218096,Net Banking,Store
365,2026-01-20,C1853,Laptop,Electronics,North,10,60607,606070,Cash,Store
366,2026-06-05,C1472,Printer,Office,Northeast,9,11415,102735,Credit Card,Distributor
367,2026-05-07,C2727,Monitor,Electronics,Northeast,6,21646,129876,UPI,Store
368,2026-07-23,C1809,Mouse,Accessories,Central,4,1572,6288,Credit Card,Store
369,2026-03-14,C1851,Laptop,Electronics,West,4,57914,231656,Net Banking,Store
370,2026-07-03,C1388,Headphones,Accessories,East,8,3648,29184,UPI,Online
371,2026-12-04,C1003,Tablet,Electronics,North,10,32909,329090,Net Banking,Store
372,2026-02-04,C1866,Headphones,Accessories,South,9,4077,36693,Credit Card,Store
373,2026-05-13,C1838,Monitor,Electronics,Northeast,6,20798,124788,UPI,Distributor
374,2026-02-07,C1670,Keyboard,Accessories,Northeast,8,2884,23072,Credit Card,Online
375,2026-06-13,C1038,Mouse,Accessories,Central,5,1380,6900,Cash,Distributor
376,2026-10-14,C2116,Laptop,Electronics,Central,4,60665,242660,UPI,Store
377,2026-11-29,C1726,Headphones,Accessories,Northeast,2,4216,8432,Debit Card,Online
378,2026-04-02,C1954,Monitor,Electronics,West,9,18052,162468,UPI,Distributor
379,2026-01-06,C2657,Mouse,Accessories,Central,10,1531,15310,Net Banking,Distributor
380,2026-04-02,C2313,Keyboard,Accessories,Northeast,4,3279,13116,Debit Card,Store
381,2026-10-18,C1862,Laptop,Electronics,Northeast,5,62471,312355,Credit Card,Online
382,2026-04-25,C1612,Monitor,Electronics,South,3,20195,60585,Credit Card,Online
383,2026-01-24,C1773,Mouse,Accessories,East,6,1437,8622,Credit Card,Store
384,2026-01-11,C1651,Office Chair,Furniture,Northeast,9,10732,96588,Cash,Online
385,2026-12-31,C2160,Tablet,Electronics,Central,10,28978,289780,Net Banking,Online
386,2026-11-10,C1126,Office Chair,Furniture,East,1,10462,10462,Debit Card,Store
387,2026-09-24,C2551,Keyboard,Accessories,Central,2,2942,5884,Net Banking,Online
388,2026-04-29,C1086,Keyboard,Accessories,West,7,3223,22561,UPI,Online
389,2026-08-07,C2252,Printer,Office,Central,1,11317,11317,Debit Card,Distributor
390,2026-05-20,C2304,Printer,Office,East,10,11822,118220,Credit Card,Store
391,2026-06-19,C1442,Laptop,Electronics,South,5,61456,307280,Net Banking,Store
392,2026-04-18,C1375,Printer,Office,Northeast,5,12564,62820,Net Banking,Distributor
393,2026-04-04,C2442,Mouse,Accessories,West,1,1590,1590,Net Banking,Online
394,2026-06-18,C2237,Tablet,Electronics,Central,5,27649,138245,Credit Card,Store
395,2026-01-20,C1706,Laptop,Electronics,Northeast,4,61903,247612,UPI,Store
396,2026-09-08,C1505,Keyboard,Accessories,South,2,2851,5702,Cash,Distributor
397,2026-02-08,C1979,Laptop,Electronics,East,6,56210,337260,Credit Card,Store
398,2026-11-13,C2329,Office Chair,Furniture,Central,6,10002,60012,Credit Card,Distributor
399,2026-10-15,C1895,Headphones,Accessories,Northeast,7,3949,27643,UPI,Store
400,2026-09-01,C2510,Desk,Furniture,North,10,13638,136380,Cash,Online
401,2026-09-04,C2877,Keyboard,Accessories,East,5,3130,15650,Cash,Online
402,2026-09-19,C1203,Desk,Furniture,Central,9,14949,134541,Debit Card,Store
403,2026-12-02,C1867,Desk,Furniture,East,7,15895,111265,UPI,Online
404,2026-10-26,C1209,Office Chair,Furniture,East,3,10330,30990,Debit Card,Online
405,2026-02-02,C2201,Printer,Office,Northeast,8,11111,88888,Net Banking,Distributor
406,2026-12-30,C2354,Printer,Office,East,1,12995,12995,Credit Card,Online
407,2026-09-29,C1095,Headphones,Accessories,West,5,4329,21645,UPI,Distributor
408,2026-02-16,C1221,Tablet,Electronics,South,3,28646,85938,Debit Card,Online
409,2026-05-15,C1654,Keyboard,Accessories,East,8,2957,23656,Credit Card,Store
410,2026-08-09,C1485,Mobile,Electronics,Northeast,6,26082,156492,UPI,Store
411,2026-12-26,C1304,Mouse,Accessories,Northeast,10,1517,15170,UPI,Distributor
412,2026-11-19,C2686,Monitor,Electronics,East,1,18294,18294,Cash,Store
413,2026-02-23,C1004,Mobile,Electronics,North,7,22514,157598,Cash,Online
414,2026-08-16,C1607,Office Chair,Furniture,West,9,10414,93726,Cash,Online
415,2026-09-19,C1168,Laptop,Electronics,West,2,59035,118070,Credit Card,Online
416,2026-03-19,C1756,Mouse,Accessories,Central,6,1626,9756,UPI,Distributor
417,2026-03-10,C2493,Monitor,Electronics,East,9,20967,188703,Cash,Distributor
418,2026-10-20,C2349,Office Chair,Furniture,West,9,10380,93420,Cash,Store
419,2026-04-01,C1005,Mouse,Accessories,West,10,1533,15330,Debit Card,Online
420,2026-01-11,C1923,Monitor,Electronics,South,4,20517,82068,Cash,Distributor
421,2026-08-02,C2578,Desk,Furniture,East,2,13854,27708,Credit Card,Online
422,2026-05-21,C2961,Keyboard,Accessories,West,5,3062,15310,Net Banking,Distributor
423,2026-08-22,C2785,Tablet,Electronics,South,2,28358,56716,Credit Card,Store
424,2026-04-30,C2270,Office Chair,Furniture,Northeast,9,10078,90702,Debit Card,Online
425,2026-08-03,C2599,Desk,Furniture,East,4,15462,61848,UPI,Store
426,2026-07-04,C1491,Headphones,Accessories,Northeast,5,3728,18640,Debit Card,Distributor
427,2026-05-09,C1618,Office Chair,Furniture,North,1,9596,9596,UPI,Online
428,2026-04-12,C1926,Mouse,Accessories,South,3,1456,4368,Net Banking,Distributor
429,2026-02-24,C2422,Keyboard,Accessories,West,6,2850,17100,Credit Card,Distributor
430,2026-07-29,C2847,Printer,Office,North,4,11187,44748,UPI,Online
431,2026-07-18,C1730,Laptop,Electronics,South,3,62295,186885,Credit Card,Online
432,2026-11-27,C1252,Office Chair,Furniture,Central,9,10578,95202,Net Banking,Distributor
433,2026-05-31,C1024,Laptop,Electronics,West,9,63954,575586,UPI,Distributor
434,2026-02-01,C2262,Tablet,Electronics,North,2,29556,59112,Debit Card,Distributor
435,2026-11-13,C2241,Keyboard,Accessories,West,9,3286,29574,UPI,Online
436,2026-09-01,C2501,Printer,Office,West,7,12465,87255,Net Banking,Store
437,2026-03-21,C1370,Tablet,Electronics,West,2,29678,59356,UPI,Store
438,2026-05-21,C1449,Tablet,Electronics,North,6,32119,192714,Net Banking,Store
439,2026-10-23,C1268,Keyboard,Accessories,East,9,2800,25200,Net Banking,Distributor
440,2026-11-22,C1418,Keyboard,Accessories,Northeast,2,2940,5880,Credit Card,Distributor
441,2026-10-21,C1853,Printer,Office,West,2,12979,25958,Net Banking,Distributor
442,2026-11-11,C1591,Office Chair,Furniture,Northeast,6,10544,63264,Debit Card,Online
443,2026-11-24,C2616,Desk,Furniture,South,8,15658,125264,Credit Card,Distributor
444,2026-12-24,C1128,Office Chair,Furniture,North,6,10041,60246,Net Banking,Distributor
445,2026-02-05,C1880,Headphones,Accessories,North,10,4112,41120,UPI,Store
446,2026-07-19,C2201,Desk,Furniture,South,10,15840,158400,Credit Card,Online
447,2026-11-28,C1190,Monitor,Electronics,Central,3,19336,58008,Net Banking,Online
448,2026-07-05,C1547,Mobile,Electronics,South,2,26337,52674,Debit Card,Distributor
449,2026-01-05,C2846,Printer,Office,West,1,12138,12138,UPI,Distributor
450,2026-07-25,C1977,Office Chair,Furniture,Northeast,6,9683,58098,Debit Card,Store
451,2026-05-24,C2887,Mobile,Electronics,Central,5,23836,119180,Net Banking,Online
452,2026-09-26,C2110,Mobile,Electronics,East,2,24015,48030,Debit Card,Online
453,2026-05-08,C1049,Tablet,Electronics,North,4,28509,114036,Net Banking,Online
454,2026-09-03,C1590,Printer,Office,East,3,11775,35325,Cash,Store
455,2026-01-06,C1780,Mouse,Accessories,West,10,1544,15440,Net Banking,Distributor
456,2026-11-05,C2521,Printer,Office,North,6,12859,77154,Debit Card,Distributor
457,2026-10-31,C2975,Keyboard,Accessories,West,7,3096,21672,Cash,Online
458,2026-09-18,C1269,Tablet,Electronics,Northeast,2,32948,65896,Debit Card,Store
459,2026-03-18,C1939,Headphones,Accessories,South,3,3878,11634,Debit Card,Online
460,2026-06-22,C2109,Tablet,Electronics,West,7,28405,198835,Net Banking,Store
461,2026-11-28,C1948,Office Chair,Furniture,Northeast,8,10482,83856,Cash,Distributor
462,2026-08-11,C2882,Office Chair,Furniture,North,8,10147,81176,Cash,Distributor
463,2026-12-16,C2192,Monitor,Electronics,West,4,21104,84416,Net Banking,Distributor
464,2026-04-27,C1397,Desk,Furniture,South,7,13923,97461,Cash,Online
465,2026-07-11,C2547,Keyboard,Accessories,East,7,2930,20510,Cash,Store
466,2026-07-14,C2232,Mobile,Electronics,Central,4,25272,101088,Credit Card,Online
467,2026-10-15,C1203,Office Chair,Furniture,Northeast,9,10856,97704,Net Banking,Store
468,2026-07-08,C2052,Headphones,Accessories,Central,9,4274,38466,Cash,Online
469,2026-09-16,C2389,Mobile,Electronics,East,4,23597,94388,Cash,Distributor
470,2026-04-04,C2972,Mobile,Electronics,South,6,23032,138192,Debit Card,Distributor
471,2026-08-22,C1339,Office Chair,Furniture,North,7,9899,69293,UPI,Distributor
472,2026-04-02,C1105,Monitor,Electronics,Northeast,5,18357,91785,Cash,Online
473,2026-05-31,C2953,Monitor,Electronics,Northeast,6,18519,111114,Cash,Online
474,2026-12-28,C1042,Monitor,Electronics,Northeast,3,18276,54828,Net Banking,Store
475,2026-06-03,C1614,Tablet,Electronics,Central,9,30176,271584,UPI,Distributor
476,2026-09-10,C1650,Laptop,Electronics,West,2,62025,124050,Debit Card,Online
477,2026-08-30,C2825,Desk,Furniture,East,5,14573,72865,UPI,Online
478,2026-07-24,C2759,Mobile,Electronics,West,6,26981,161886,Net Banking,Distributor
479,2026-05-27,C2553,Desk,Furniture,North,9,15695,141255,Credit Card,Distributor
480,2026-09-20,C2022,Monitor,Electronics,North,9,20265,182385,UPI,Store
481,2026-08-04,C1937,Headphones,Accessories,South,8,3978,31824,Credit Card,Online
482,2026-05-30,C1660,Laptop,Electronics,North,3,60008,180024,Net Banking,Store
483,2026-01-03,C1373,Office Chair,Furniture,West,2,9165,18330,Debit Card,Distributor
484,2026-06-04,C2597,Tablet,Electronics,East,1,28864,28864,Credit Card,Online
485,2026-07-23,C2971,Mouse,Accessories,Central,7,1477,10339,Credit Card,Store
486,2026-03-20,C1964,Mouse,Accessories,North,4,1535,6140,Cash,Distributor
487,2026-09-15,C2402,Monitor,Electronics,Central,10,20709,207090,Debit Card,Online
488,2026-06-11,C2153,Desk,Furniture,West,1,13984,13984,Debit Card,Distributor
489,2026-12-09,C1849,Printer,Office,West,9,11337,102033,Net Banking,Online
490,2026-07-24,C1461,Desk,Furniture,East,2,16294,32588,UPI,Store
491,2026-05-12,C2658,Office Chair,Furniture,South,4,9101,36404,Credit Card,Online
492,2026-01-01,C2175,Keyboard,Accessories,West,1,3164,3164,UPI,Store
493,2026-06-20,C2045,Printer,Office,South,2,11504,23008,UPI,Distributor
494,2026-04-04,C1760,Tablet,Electronics,South,2,27606,55212,UPI,Distributor
495,2026-04-27,C1563,Mouse,Accessories,Northeast,2,1551,3102,Cash,Distributor
496,2026-07-29,C2993,Monitor,Electronics,East,4,21260,85040,Credit Card,Store
497,2026-06-03,C2163,Office Chair,Furniture,North,2,10664,21328,Net Banking,Online
498,2026-01-15,C1469,Monitor,Electronics,Northeast,1,19606,19606,UPI,Store
499,2026-06-21,C1364,Tablet,Electronics,North,1,31565,31565,Net Banking,Online
500,2026-07-10,C2993,Office Chair,Furniture,North,8,10653,85224,Credit Card,Online
501,2026-09-22,C2787,Printer,Office,East,1,11882,11882,Credit Card,Distributor
502,2026-11-03,C1739,Printer,Office,South,1,11831,11831,Debit Card,Store
503,2026-12-16,C2029,Office Chair,Furniture,Northeast,2,10269,20538,Debit Card,Distributor
504,2026-12-23,C1102,Mouse,Accessories,South,8,1636,13088,Net Banking,Distributor
505,2026-08-31,C2096,Printer,Office,Northeast,2,11303,22606,Credit Card,Online
506,2026-01-23,C1216,Tablet,Electronics,Northeast,6,32532,195192,Cash,Store
507,2026-09-08,C2842,Printer,Office,Northeast,3,10948,32844,Cash,Online
508,2026-11-01,C1032,Mobile,Electronics,East,9,23363,210267,Debit Card,Distributor
509,2026-04-08,C1016,Keyboard,Accessories,Central,4,2968,11872,Credit Card,Distributor
510,2026-09-03,C1728,Tablet,Electronics,Northeast,1,29623,29623,Cash,Store
511,2026-05-25,C2439,Headphones,Accessories,Northeast,8,3789,30312,Cash,Store
512,2026-01-02,C1727,Printer,Office,South,8,11958,95664,Debit Card,Distributor
513,2026-06-05,C1497,Headphones,Accessories,West,10,3746,37460,Credit Card,Distributor
514,2026-09-06,C1049,Tablet,Electronics,East,5,28033,140165,Debit Card,Distributor
515,2026-10-12,C2859,Laptop,Electronics,West,9,64692,582228,Debit Card,Store
516,2026-12-10,C1122,Office Chair,Furniture,North,1,10752,10752,Credit Card,Store
517,2026-07-02,C1646,Keyboard,Accessories,East,7,2774,19418,Debit Card,Distributor
518,2026-05-30,C2489,Mobile,Electronics,South,5,26505,132525,UPI,Distributor
519,2026-05-02,C2941,Desk,Furniture,West,5,14840,74200,Debit Card,Online
520,2026-10-12,C2791,Headphones,Accessories,South,3,4308,12924,Credit Card,Online
521,2026-12-17,C1788,Printer,Office,North,1,11049,11049,Cash,Store
522,2026-08-23,C2176,Desk,Furniture,Northeast,2,14695,29390,UPI,Distributor
523,2026-11-23,C1497,Monitor,Electronics,Central,3,18038,54114,Cash,Online
524,2026-08-22,C1292,Mouse,Accessories,Northeast,5,1403,7015,Net Banking,Distributor
525,2026-12-20,C1778,Office Chair,Furniture,West,1,10996,10996,UPI,Distributor
526,2026-06-05,C2871,Office Chair,Furniture,North,2,10933,21866,Debit Card,Store
527,2026-08-31,C2165,Headphones,Accessories,Northeast,1,3848,3848,UPI,Store
528,2026-10-18,C1403,Keyboard,Accessories,South,3,3078,9234,Net Banking,Store
529,2026-07-30,C2524,Tablet,Electronics,West,2,31083,62166,Net Banking,Store
530,2026-06-21,C1607,Headphones,Accessories,North,6,3737,22422,Credit Card,Distributor
531,2026-11-17,C1452,Printer,Office,Northeast,9,12536,112824,Debit Card,Store
532,2026-03-25,C2648,Mouse,Accessories,Northeast,2,1563,3126,Cash,Online
533,2026-01-11,C1676,Desk,Furniture,East,10,14530,145300,Debit Card,Distributor
534,2026-01-13,C2761,Headphones,Accessories,West,5,4047,20235,Cash,Distributor
535,2026-07-21,C2560,Mobile,Electronics,Northeast,8,25218,201744,Cash,Distributor
536,2026-04-26,C2684,Printer,Office,South,2,12991,25982,UPI,Distributor
537,2026-08-13,C1742,Headphones,Accessories,Northeast,9,4271,38439,UPI,Store
538,2026-01-02,C2738,Monitor,Electronics,West,10,21202,212020,Net Banking,Store
539,2026-05-12,C1942,Mobile,Electronics,East,9,26847,241623,UPI,Online
540,2026-02-24,C2227,Laptop,Electronics,East,4,55319,221276,Debit Card,Distributor
541,2026-08-15,C2392,Mouse,Accessories,East,9,1445,13005,Credit Card,Online
542,2026-05-16,C1448,Monitor,Electronics,West,1,19602,19602,Credit Card,Online
543,2026-02-27,C2991,Tablet,Electronics,South,4,32053,128212,Net Banking,Store
544,2026-07-07,C1765,Laptop,Electronics,South,7,61864,433048,Cash,Store
545,2026-06-28,C2181,Printer,Office,West,8,11876,95008,Cash,Online
546,2026-09-23,C2745,Mobile,Electronics,Northeast,9,26704,240336,Net Banking,Distributor
547,2026-01-07,C2973,Tablet,Electronics,North,7,27080,189560,Debit Card,Store
548,2026-04-25,C1026,Mobile,Electronics,East,1,23705,23705,Credit Card,Online
549,2026-06-24,C2651,Office Chair,Furniture,Central,4,10714,42856,Debit Card,Store
550,2026-08-28,C2273,Desk,Furniture,West,7,14493,101451,Net Banking,Distributor
551,2026-12-02,C1713,Monitor,Electronics,Central,4,18862,75448,Cash,Online
552,2026-12-21,C1183,Office Chair,Furniture,Northeast,1,10807,10807,Cash,Online
553,2026-06-06,C2606,Headphones,Accessories,North,2,3853,7706,Cash,Store
554,2026-04-25,C1938,Desk,Furniture,Central,9,16124,145116,Cash,Store
555,2026-05-16,C2455,Laptop,Electronics,North,9,63228,569052,Credit Card,Store
556,2026-06-02,C1684,Mobile,Electronics,West,7,27232,190624,UPI,Online
557,2026-08-03,C1363,Tablet,Electronics,Northeast,10,31283,312830,Debit Card,Store
558,2026-12-19,C1630,Headphones,Accessories,Northeast,5,4193,20965,Net Banking,Store
559,2026-10-24,C1685,Mobile,Electronics,South,9,26041,234369,Cash,Distributor
560,2026-03-29,C1749,Printer,Office,South,7,10919,76433,Cash,Online
561,2026-02-22,C1451,Desk,Furniture,Central,3,13989,41967,UPI,Online
562,2026-02-24,C2041,Laptop,Electronics,East,5,56925,284625,Net Banking,Online
563,2026-05-20,C2184,Mouse,Accessories,South,2,1602,3204,Cash,Distributor
564,2026-06-15,C2455,Laptop,Electronics,Central,1,54065,54065,Credit Card,Online
565,2026-01-01,C1541,Keyboard,Accessories,West,4,3204,12816,Debit Card,Store
566,2026-10-24,C1722,Printer,Office,South,9,10809,97281,Net Banking,Store
567,2026-12-16,C2133,Mobile,Electronics,North,10,26148,261480,UPI,Distributor
568,2026-07-20,C1246,Mobile,Electronics,Central,4,24113,96452,Debit Card,Distributor
569,2026-04-15,C2961,Mobile,Electronics,Northeast,3,24846,74538,UPI,Store
570,2026-04-07,C2650,Desk,Furniture,North,3,14843,44529,Debit Card,Store
571,2026-05-26,C1971,Monitor,Electronics,South,6,20398,122388,Net Banking,Store
572,2026-05-21,C1671,Headphones,Accessories,East,9,3743,33687,Credit Card,Online
573,2026-08-14,C1338,Desk,Furniture,Northeast,4,16210,64840,Debit Card,Online
